LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT2,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
220000,male,graduate school,single,24,0,0,0,-1,-1,-1,108917.0,0.0,5000.0,5050.0,8303,0.0,9500.0,0.0,0
210000,female,graduate school,married,38,1,-2,-1,0,-1,-1,0.0,789.0,0.0,250.0,0,789.0,1222.0,9600.0,1
40000,female,high school,married,43,0,0,0,0,0,0,38901.0,33138.0,1700.0,1504.0,1200,1500.0,1500.0,1000.0,0
30000,male,university,single,39,0,0,0,2,0,0,28108.0,7736.0,3036.0,2309.0,0,1000.0,2000.0,148.0,0
470000,male,university,single,27,2,2,2,2,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,0,9570.600000000013,9500.0,9600.0,0
30000,male,high school,married,42,-1,-1,-1,-1,-1,2,390.0,1320.0,390.0,390.0,240,1470.0,0.0,0.0,0
240000,female,university,married,36,1,-2,-2,-2,-2,-2,-200.0,-232.01,0.0,0.0,0,0.0,0.0,0.0,1
80000,male,university,single,36,2,0,0,0,0,0,78501.0,76235.0,3100.0,3500.0,3400,3000.0,3500.0,3000.0,0
110000,female,high school,others,31,0,0,0,0,0,0,84229.0,63818.0,4000.0,5000.0,3000,3000.0,3000.0,8954.0,0
310000,female,graduate school,single,38,-1,-1,-1,-1,-2,-2,4542.0,0.0,4542.0,126.0,0,0.0,0.0,0.0,0
360000,female,graduate school,married,40,2,2,2,0,0,0,115468.0,115883.00000000003,10300.0,0.0,5900,5000.0,4500.0,4700.0,1
330000,female,high school,single,45,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
300000,female,university,single,35,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,9006.0,10000,9570.600000000013,9500.0,9600.0,0
320000,female,university,single,33,0,0,0,0,0,0,94037.0,43805.0,10042.0,10401.100000000024,2117,2076.0,5045.0,3754.0,0
50000,female,high school,single,37,1,3,2,0,0,0,51537.0,30249.0,0.0,24.0,1500,1000.0,1201.0,9600.0,1
170000,female,graduate school,single,28,0,0,0,0,0,0,131199.0,115883.00000000003,6530.0,4860.0,10000,4820.0,4877.0,4962.0,0
350000,male,high school,married,44,-1,-1,-1,-1,-1,-2,2686.0,0.0,2686.0,1864.0,569,0.0,0.0,0.0,0
20000,male,university,married,37,0,0,0,0,0,0,16511.0,18650.0,1609.0,3000.0,663,676.0,834.0,782.0,0
50000,male,university,single,23,2,0,0,0,0,0,48456.0,20066.0,2401.0,2254.0,2004,704.0,707.0,1004.0,1
20000,female,high school,single,24,1,2,0,0,0,0,18165.0,1730.0,0.0,1333.0,500,100.0,0.0,3200.0,0
50000,female,graduate school,single,24,0,0,0,0,0,0,35796.0,10385.0,2090.0,2002.0,1002,238.0,1011.0,389.0,0
20000,male,university,single,23,1,2,0,0,2,0,17132.0,13454.0,0.0,1200.0,1000,0.0,1000.0,9600.0,1
50000,male,university,married,26,0,0,-2,-1,-1,0,0.0,45567.0,0.0,0.0,2624,9570.600000000013,1747.0,2000.0,0
190000,male,university,single,34,2,0,0,0,2,2,131383.0,115883.00000000003,5000.0,5000.0,10000,0.0,9500.0,2769.0,1
60000,female,university,married,33,0,0,0,0,0,0,36367.0,20175.0,1506.0,1298.0,1000,721.0,811.0,599.0,0
80000,male,graduate school,single,35,-1,-1,-1,-1,-1,-1,3977.0,1378.0,3983.0,6853.0,1719,1378.0,9500.0,2418.0,0
150000,female,university,single,27,0,0,0,0,0,0,110050.0,36900.0,4500.0,1745.0,1566,1208.0,1077.0,2529.0,0
210000,female,graduate school,single,31,-2,-2,-2,-2,-1,-1,0.0,6082.0,0.0,7422.0,893,6082.0,2293.0,3299.0,0
240000,female,high school,married,50,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10116.0,9150.0,8008,8000.0,8009.0,7714.0,1
140000,female,university,others,41,0,0,0,0,0,0,21708.0,16409.0,3000.0,2000.0,2198,1000.0,3000.0,2399.0,1
60000,female,graduate school,single,28,1,2,2,-2,-2,-1,20650.0,0.0,0.0,0.0,0,0.0,2285.0,0.0,0
50000,male,graduate school,single,39,0,0,0,0,0,0,47974.0,30789.0,1800.0,2000.0,3000,2000.0,2000.0,2000.0,0
50000,female,university,single,27,0,0,0,0,0,0,27724.0,28790.0,1800.0,1750.0,900,1200.0,1200.0,1100.0,0
180000,female,graduate school,single,32,-1,-1,2,2,-1,-1,5853.0,2821.0,2821.0,0.0,0,2821.0,0.0,176.0,0
30000,female,graduate school,single,40,-1,-1,2,2,2,2,215.0,19.0,355.0,120.0,0,0.0,60.0,60.0,0
20000,female,university,single,40,0,0,0,0,0,-2,20396.0,0.0,1601.0,2203.0,2114,0.0,0.0,0.0,0
250000,female,university,married,60,0,-1,-1,-1,-1,-1,1631.0,5572.0,1631.0,1536.0,1010,5572.0,794.0,1184.0,0
100000,female,university,single,27,0,0,0,0,0,0,34457.0,30997.0,1788.0,1799.0,1100,1150.0,2423.0,0.0,0
330000,male,graduate school,single,25,0,0,0,0,2,0,45781.0,39450.0,2504.0,4007.0,5056,74.0,1023.0,2566.0,0
50000,male,high school,married,46,0,0,0,0,0,0,15392.0,16765.0,1561.0,1268.0,587,611.0,1000.0,2000.0,0
50000,female,university,single,26,1,2,2,0,0,0,51486.0,29527.0,1710.0,136.0,1206,2002.0,2005.0,3003.0,0
30000,male,university,single,28,0,0,0,0,0,0,29507.0,22001.0,5006.0,1244.0,851,955.0,0.0,0.0,0
140000,female,university,single,26,0,0,0,0,0,0,105246.0,107699.0,5366.0,5087.0,3605,3894.0,3785.0,3304.0,1
160000,female,graduate school,single,28,0,0,0,0,-1,0,47779.0,99669.0,7042.0,2000.0,1000,9570.600000000013,9500.0,9600.0,0
400000,female,university,single,29,-1,0,-1,-1,-1,-1,3719.0,1896.0,3127.0,1469.0,4968,1905.0,2494.0,862.0,0
50000,male,university,married,25,0,0,0,0,0,0,28513.0,29533.0,1565.0,1393.0,980,994.0,1024.0,886.0,0
140000,female,university,married,48,0,-1,-1,-1,-1,-1,1233.0,1130.0,1233.0,1075.0,1355,1130.0,9500.0,1347.0,0
160000,female,university,married,33,-1,-1,-1,-1,0,-1,2453.0,7333.0,2453.0,9880.0,10000,1546.0,2210.0,0.0,0
100000,female,high school,married,43,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
220000,male,graduate school,married,48,2,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,9020.0,6000,5500.0,6000.0,5500.0,1
500000,female,graduate school,single,29,0,0,0,0,0,0,99414.0,87265.0,10300.0,10401.100000000024,5000,5001.0,9500.0,9600.0,0
50000,male,university,single,29,0,0,0,0,0,0,35100.0,29130.0,1602.0,1400.0,3000,3130.0,1062.0,6318.0,0
160000,female,graduate school,married,38,-1,-1,-1,-1,2,-1,4664.0,16578.0,4664.0,5969.0,10000,0.0,9500.0,1916.0,0
230000,female,graduate school,single,37,-2,-2,-2,-2,-2,-2,50815.0,299.0,10300.0,0.0,0,299.0,338.0,0.0,0
80000,female,graduate school,single,37,-1,-1,-1,-1,-1,-1,249.0,1644.0,258.0,5995.0,188,1644.0,9500.0,4000.0,0
150000,female,university,married,25,-1,-1,-2,-1,-1,-1,0.0,316.0,0.0,0.0,316,316.0,316.0,316.0,0
10000,male,high school,single,23,0,0,0,0,0,2,7838.0,9729.0,1134.0,1298.0,478,847.0,0.0,175.0,0
130000,female,high school,single,49,0,0,0,0,0,0,91362.0,28065.0,4100.0,3095.0,1630,561.0,600.0,0.0,1
40000,female,graduate school,single,48,0,0,0,0,0,0,34449.0,34762.0,1600.0,1600.0,1500,1500.0,1500.0,1500.0,0
50000,male,university,single,27,3,2,2,0,0,-1,14880.0,14319.0,1700.0,0.0,426,501.0,2614.0,1390.0,1
100000,male,high school,single,32,0,0,0,0,0,0,31545.0,19848.0,2035.0,2004.0,616,2007.0,1009.0,2015.0,0
120000,male,graduate school,married,34,-1,2,-1,0,0,0,632.0,450.0,0.0,1350.0,0,0.0,0.0,450.0,0
260000,female,graduate school,single,58,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
200000,female,university,single,33,0,0,0,0,0,0,12852.0,16325.0,2000.0,1322.0,2000,2000.0,1200.0,3000.0,0
360000,female,university,single,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
70000,female,university,single,36,0,0,0,0,0,0,69120.0,14310.0,4483.0,10401.100000000024,3268,3000.0,3000.0,2000.0,0
460000,male,graduate school,married,40,2,-1,-1,-1,-1,-1,2715.0,-10.0,2728.0,0.0,2654,0.0,9500.0,0.0,1
50000,female,graduate school,single,26,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316,316.0,316.0,316.0,0
50000,male,high school,married,33,0,0,0,0,0,0,50462.0,20067.0,2007.0,2199.0,691,707.0,703.0,697.0,0
250000,female,university,married,31,0,0,0,0,0,0,102594.0,100871.0,4000.0,4500.0,5000,4000.0,5000.0,4400.0,0
30000,female,graduate school,single,27,0,0,-1,0,0,-2,2458.0,0.0,1000.0,664.0,1500,0.0,0.0,0.0,0
270000,male,university,married,44,0,0,0,0,-1,-1,109189.0,44149.0,10063.0,5162.0,10000,9570.600000000013,9500.0,9600.0,0
180000,female,high school,single,30,0,0,0,0,0,0,136905.5000000001,103692.0,7722.0,6091.0,3563,3605.0,3000.0,3211.0,0
100000,female,graduate school,single,28,0,0,0,0,0,0,52656.0,55831.0,4173.0,3000.0,2025,5000.0,3000.0,3000.0,0
230000,female,high school,married,32,0,0,0,0,0,0,88743.0,98182.0,5000.0,5000.0,5000,5000.0,4000.0,5000.0,0
210000,female,graduate school,married,46,-1,-1,-1,-1,-1,-1,41986.0,16171.0,10300.0,10401.100000000024,10000,9570.600000000013,586.0,9600.0,0
210000,male,graduate school,single,38,2,0,0,0,0,0,62804.0,63663.0,3276.0,2026.0,2000,2000.0,2000.0,2502.0,0
440000,female,university,married,46,0,0,0,0,0,0,136905.5000000001,105280.0,8610.0,6907.0,3727,3800.0,4001.0,2701.0,0
100000,female,university,single,25,2,0,0,0,0,0,71678.0,69718.0,3472.0,2092.0,2000,2127.0,1960.0,1559.0,1
240000,female,university,married,46,0,0,0,0,0,0,9900.0,11765.0,1295.0,1000.0,1000,1000.0,1000.0,1000.0,0
280000,male,graduate school,single,33,-1,-1,-1,-1,-1,-1,898.0,325.0,898.0,325.0,898,325.0,0.0,9600.0,1
50000,female,university,single,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
30000,male,university,married,43,3,2,2,2,2,2,2610.0,2000.0,1100.0,0.0,300,0.0,600.0,0.0,0
10000,male,university,single,27,0,0,2,0,0,0,10227.0,9963.0,3507.0,0.0,500,370.0,393.0,700.0,1
130000,male,graduate school,single,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,1500.0,0
200000,male,graduate school,single,31,0,0,0,0,0,0,136905.5000000001,115883.00000000003,9000.0,7465.0,4715,4804.0,5141.0,5300.0,0
120000,female,university,married,29,-1,-1,-1,-1,-1,-1,657.0,0.0,657.0,2319.0,1423,0.0,1820.0,2496.0,0
210000,female,university,married,36,0,0,0,0,0,0,136905.5000000001,115883.00000000003,6483.0,5082.0,6000,5900.0,4544.0,4700.0,0
280000,female,graduate school,married,36,0,0,0,0,0,0,60788.0,30172.0,2755.0,3463.0,1300,1100.0,1100.0,2000.0,0
300000,male,graduate school,single,34,1,-2,-1,0,-1,-1,0.0,19595.0,0.0,10401.100000000024,0,9570.600000000013,203.0,0.0,1
100000,male,university,single,37,0,0,0,0,0,0,98222.0,66796.0,3490.0,2332.0,2314,2365.0,2497.0,2305.0,0
440000,female,graduate school,single,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,9500.0,0.0,0
50000,female,high school,married,40,0,0,0,0,0,0,51213.0,13687.0,2400.0,1206.0,1000,1000.0,1000.0,1000.0,0
20000,female,graduate school,single,25,0,0,2,0,0,0,14564.0,15761.0,2800.0,0.0,4000,1700.0,1000.0,2000.0,1
200000,female,graduate school,single,27,-1,-1,-1,0,0,0,665.0,4084.0,665.0,960.0,3908,1014.0,3500.0,2880.0,0
110000,female,university,single,26,-2,-2,-2,-2,-2,-2,3220.0,1848.0,3220.0,5904.0,0,3000.0,0.0,0.0,0
500000,female,university,married,36,-1,-1,-1,-1,-1,-1,23956.0,4590.0,10300.0,0.0,8500,4590.0,0.0,0.0,0
300000,female,university,married,27,1,-1,-1,-2,-2,-2,5215.0,0.0,5215.0,0.0,0,0.0,0.0,0.0,0
30000,male,high school,married,55,2,2,2,3,3,4,10613.0,13836.0,1200.0,1200.0,2000,1500.0,1500.0,1500.0,1
60000,female,graduate school,single,27,-1,-1,-1,-1,-1,-1,13801.0,273.0,10300.0,10401.100000000024,4889,273.0,9500.0,0.0,0
400000,female,university,married,38,-1,0,-1,-1,0,-1,3600.0,5103.0,1000.0,1354.0,5322,6.0,2386.0,9085.0,0
180000,female,university,married,34,0,0,0,0,0,0,136905.5000000001,115883.00000000003,7000.0,5000.0,5000,4900.0,5000.0,5100.0,0
20000,male,graduate school,single,40,0,0,0,2,0,0,13738.0,13057.0,3000.0,3100.0,0,3000.0,1500.0,0.0,0
200000,female,high school,married,49,-1,2,2,2,0,0,51040.0,58657.0,0.0,6000.0,0,5000.0,2286.0,3000.0,1
100000,male,graduate school,single,27,0,0,0,0,0,0,52557.0,17580.0,1631.0,1286.0,200,645.0,909.0,200.0,0
60000,male,university,single,23,0,0,0,0,0,0,33282.0,17808.0,1970.0,2000.0,618,809.0,2000.0,616.0,1
110000,female,university,single,36,0,0,0,0,0,0,48947.0,52175.0,2200.0,2500.0,2000,2100.0,2500.0,2200.0,0
260000,female,high school,married,53,1,-1,-1,-2,-2,-1,165.0,397.0,165.0,526.0,452,397.0,485.0,459.0,0
50000,female,high school,married,46,3,2,2,0,0,0,50955.0,29898.0,3754.0,1.0,1070,1030.0,863.0,654.0,0
180000,male,university,single,29,1,-2,-2,-2,-2,-2,-2.0,-2.0,0.0,0.0,0,0.0,0.0,0.0,0
110000,male,university,single,29,1,2,2,0,0,0,56598.0,47862.0,2500.0,0.0,2000,2000.0,1854.0,2000.0,1
340000,female,graduate school,single,27,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,5461.0,5000,5849.0,2732.0,9600.0,0
50000,male,university,single,24,-1,0,0,0,0,0,2441.0,8384.0,1070.0,1500.0,3666,2477.0,1306.0,1000.0,0
230000,female,university,married,28,0,0,0,-2,-1,-1,18826.0,767.0,1710.0,1100.0,1000,767.0,6173.0,1000.0,1
360000,female,university,single,32,0,0,0,0,0,0,94054.0,100123.0,10000.0,7000.0,10000,9570.600000000013,9500.0,9600.0,0
210000,male,university,single,43,1,-2,-1,0,0,0,0.0,45075.0,0.0,10401.100000000024,3000,5000.0,3000.0,3000.0,0
220000,female,university,married,41,-1,2,2,-1,2,-1,650.0,475.0,325.0,0.0,950,0.0,325.0,325.0,1
60000,female,university,married,34,2,2,2,2,2,0,27976.0,29566.0,3800.0,0.0,3720,0.0,1300.0,1291.0,1
340000,male,university,married,55,-2,-1,-1,-2,-2,-2,44665.0,24599.0,10300.0,8321.0,2190,9570.600000000013,7416.0,9600.0,0
150000,male,graduate school,married,40,2,2,2,2,2,2,102586.0,107147.0,5200.0,0.0,8100,4000.0,4200.0,4200.0,0
200000,female,university,married,37,1,-1,2,-1,-1,-1,505.0,23209.0,1000.0,0.0,6900,9570.600000000013,9500.0,2500.0,1
130000,female,university,single,40,0,0,2,0,0,0,12394.0,10167.0,3000.0,0.0,500,500.0,2700.0,500.0,1
60000,female,graduate school,single,28,1,2,0,0,0,0,10232.0,20973.0,0.0,1483.0,673,9570.600000000013,9500.0,7000.0,0
400000,female,university,married,43,1,-2,-2,-2,-1,-1,0.0,1600.0,0.0,0.0,0,1600.0,9500.0,0.0,0
20000,male,graduate school,single,27,0,0,0,0,0,0,19089.0,19108.0,1323.0,1600.0,830,700.0,674.0,376.0,0
190000,female,graduate school,single,28,0,0,0,0,0,0,136905.5000000001,115883.00000000003,5795.0,7408.0,5645,5753.0,6370.0,5865.0,0
260000,female,graduate school,single,30,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,8000.0,6000,7000.0,7000.0,6000.0,0
140000,female,university,single,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
50000,female,university,married,31,0,0,0,0,0,0,47716.0,30078.0,1974.0,4406.0,1061,1073.0,1046.0,1047.0,1
120000,female,graduate school,single,34,-1,-1,0,-1,-1,-1,6531.0,1330.0,6900.0,5037.0,1100,1330.0,3800.0,2037.0,0
240000,female,university,single,30,-2,-2,-2,-2,-2,-2,92.0,92.0,92.0,92.0,0,92.0,0.0,1883.0,0
50000,male,university,single,36,0,0,0,0,-1,0,6172.0,978.0,1212.0,1200.0,0,978.0,0.0,0.0,0
200000,female,graduate school,single,29,-1,2,-1,-1,-1,2,183.0,24815.0,0.0,4872.0,10000,5000.0,0.0,1000.0,0
180000,male,graduate school,married,39,0,0,-1,0,0,-1,136905.5000000001,-232.01,10300.0,10401.100000000024,10000,0.0,9500.0,1898.0,0
180000,female,graduate school,single,26,0,0,0,0,0,0,136905.5000000001,108248.0,5440.0,5051.0,3835,4106.0,4250.0,4028.0,0
160000,female,graduate school,single,29,-1,-1,-2,-1,0,0,-200.0,6182.0,0.0,0.0,5000,5000.0,1500.0,9600.0,0
100000,female,university,single,26,-1,-1,-1,0,0,0,4192.0,1980.0,4210.0,4159.0,1000,1080.0,2000.0,1525.0,0
50000,female,university,single,29,0,0,0,0,0,0,49316.0,39963.0,3000.0,2000.0,2000,2000.0,2000.0,2000.0,1
140000,female,university,single,31,0,0,0,0,0,0,136905.5000000001,115883.00000000003,6600.0,6500.0,5100,5300.0,6000.0,5000.0,0
30000,female,university,single,26,0,0,0,0,0,0,19012.0,20796.0,1411.0,1522.0,621,795.0,715.0,1000.0,1
90000,male,graduate school,single,26,0,0,-1,0,0,-1,20473.0,0.0,1541.0,4200.0,0,0.0,9500.0,3000.0,0
200000,male,graduate school,married,36,1,-2,-1,-1,-2,-1,-200.0,0.0,10118.0,10401.100000000024,0,4000.0,9500.0,9600.0,0
380000,male,graduate school,single,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
80000,female,university,single,43,0,0,0,0,0,0,78102.0,19036.0,3177.0,2600.0,3000,1691.0,695.0,882.0,0
50000,male,high school,married,58,2,2,2,0,0,2,18720.0,19089.0,3400.0,0.0,1000,1001.0,634.0,638.0,0
180000,male,university,married,45,-1,0,0,0,0,0,28422.0,30419.0,1481.0,2000.0,1100,1200.0,1500.0,1500.0,1
240000,female,university,single,26,0,0,0,0,0,0,128940.0,113966.0,6349.0,5834.0,3870,4000.0,3825.0,3520.0,0
380000,male,university,single,34,0,0,0,0,0,0,136905.5000000001,115883.00000000003,9010.0,10401.100000000024,5000,6000.0,5000.0,4400.0,0
110000,female,others,single,24,0,0,0,0,0,0,77431.0,82333.0,3000.0,2900.0,2900,3000.0,3500.0,4000.0,0
260000,male,graduate school,married,34,-1,-1,-1,-1,-1,-1,291.0,34039.0,291.0,10401.100000000024,10000,9570.600000000013,291.0,291.0,0
500000,female,university,single,23,4,3,2,0,0,0,136905.5000000001,115883.00000000003,10000.0,0.0,10000,9570.600000000013,9500.0,9600.0,1
320000,female,university,single,30,0,0,0,0,0,0,71151.0,74374.0,2589.0,2568.0,2570,2661.0,2781.0,2500.0,0
50000,male,university,single,32,4,3,2,0,0,0,44741.0,45008.0,0.0,0.0,1262,1358.0,1275.0,1590.0,0
110000,male,graduate school,married,40,1,-2,-1,0,-1,-1,0.0,216.0,0.0,2066.0,0,216.0,216.0,66.0,1
230000,female,graduate school,single,35,-2,-2,-2,-2,-2,-2,300.0,576.0,300.0,399.0,665,576.0,613.0,520.0,0
330000,female,university,married,56,1,-1,-1,-2,-1,-1,1520.0,3965.0,1529.0,1507.0,0,3965.0,8676.0,384.0,0
50000,female,university,married,60,0,0,0,0,0,0,49396.0,23171.0,3000.0,2237.0,975,1000.0,2000.0,1039.0,0
10000,male,university,single,24,-1,2,2,2,0,0,1923.0,2008.0,0.0,1500.0,0,0.0,150.0,0.0,0
300000,male,graduate school,married,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
20000,female,university,married,32,3,2,0,0,0,0,20010.0,10918.0,0.0,1168.0,384,390.0,632.0,616.0,1
180000,male,university,married,36,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
160000,male,graduate school,single,30,-1,-1,-1,-1,-1,-1,2977.0,13028.0,2977.0,10401.100000000024,9123,9570.600000000013,9500.0,9600.0,0
90000,female,graduate school,single,34,0,0,0,2,2,2,35089.0,49718.0,1640.0,9000.0,0,8000.0,0.0,2000.0,0
30000,male,high school,others,54,0,0,0,0,0,0,22298.0,24339.0,2500.0,2000.0,1500,4000.0,2000.0,0.0,0
180000,male,graduate school,married,46,0,0,0,0,0,0,136905.5000000001,28089.0,8100.0,5299.0,3305,5040.0,9500.0,7000.0,0
30000,male,high school,married,58,0,0,0,0,0,0,20168.0,21800.0,1640.0,1700.0,915,800.0,1000.0,1961.0,0
30000,male,university,married,43,1,2,0,0,0,2,19901.0,25183.0,0.0,1342.0,946,4200.0,0.0,1000.0,0
140000,female,graduate school,single,28,-1,0,0,-1,-1,-1,14446.0,3400.0,10300.0,3855.0,4991,3600.0,5500.0,4000.0,0
210000,male,graduate school,single,30,0,0,0,0,0,0,71906.0,47842.0,3500.0,3000.0,2000,4000.0,3000.0,9600.0,0
50000,male,university,single,31,0,0,0,0,0,0,15129.0,11139.0,2000.0,3000.0,327,3000.0,3000.0,5000.0,1
130000,female,university,single,29,0,0,0,0,0,0,90780.0,73875.0,4200.0,2575.0,2600,2674.0,2701.0,5750.0,0
50000,female,university,married,37,2,2,2,0,0,0,3200.0,1948.0,1500.0,400.0,200,500.0,500.0,400.0,1
140000,male,high school,married,36,0,0,0,0,0,0,78372.0,88616.0,3000.0,10401.100000000024,4000,4000.0,3400.0,3300.0,0
170000,female,university,single,28,-1,0,0,2,0,0,3848.0,5577.0,1105.0,1903.0,0,296.0,500.0,95.0,1
80000,male,university,single,25,0,0,0,0,0,-2,31429.0,0.0,10010.0,1209.0,579,0.0,0.0,6305.0,0
410000,female,others,married,42,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10300.0,10401.100000000024,9000,8500.0,9000.0,8300.0,0
80000,female,graduate school,single,29,1,-1,-1,-2,-2,-2,80000.0,0.0,10300.0,0.0,0,0.0,0.0,0.0,0
80000,male,high school,married,60,-1,0,0,2,2,2,65631.0,72870.0,3500.0,4330.0,3500,3500.0,3500.0,5100.0,1
150000,male,university,married,43,0,0,0,0,0,0,136905.5000000001,115883.00000000003,7900.0,6500.0,5700,5700.0,5700.0,5334.0,0
260000,male,graduate school,married,30,-1,-1,-1,0,0,-1,291.0,0.0,291.0,582.0,0,0.0,9500.0,651.0,1
350000,male,graduate school,married,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
280000,female,university,married,39,1,-1,0,0,0,0,35918.0,32581.0,10300.0,2000.0,1130,922.0,1011.0,5000.0,1
310000,male,university,married,44,0,0,0,0,0,0,91989.0,72090.0,4400.0,4013.0,3011,3000.0,3001.0,2653.0,0
140000,female,university,single,29,0,0,0,0,0,0,17102.0,21214.0,3000.0,3000.0,3000,3500.0,2000.0,2000.0,0
360000,male,graduate school,married,51,-1,-1,-1,-2,-2,-2,25000.0,0.0,10300.0,0.0,0,0.0,0.0,0.0,0
140000,female,graduate school,single,27,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,10000.0,6000,6000.0,6000.0,5600.0,0
100000,male,graduate school,single,38,0,0,0,0,0,0,42653.0,43011.0,2502.0,1200.0,860,0.0,579.0,0.0,0
50000,female,university,single,22,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,848,0.0,632.0,0.0,0
210000,female,university,married,30,0,0,0,0,0,0,106134.0,82733.0,4002.0,5000.0,3500,3000.0,2700.0,5000.0,0
120000,female,university,single,25,2,2,2,2,2,2,120822.0,115883.00000000003,4007.0,0.0,8272,5000.0,0.0,4400.0,0
240000,male,graduate school,single,29,0,0,0,0,0,-1,132280.0,28797.0,5233.0,3289.0,2072,3018.0,9500.0,6100.0,0
60000,female,high school,others,42,0,0,0,0,0,0,29091.0,28768.0,1488.0,1394.0,962,1500.0,2541.0,2000.0,0
150000,male,graduate school,single,41,-1,-1,-1,-1,-1,2,2084.0,2344.0,2091.0,384.0,0,2344.0,0.0,472.0,1
30000,male,university,married,48,0,0,0,0,0,0,28870.0,25667.0,1774.0,1710.0,1046,1079.0,1089.0,2244.0,0
160000,female,graduate school,single,29,2,2,2,2,2,2,136905.5000000001,115883.00000000003,7500.0,0.0,10000,5800.0,0.0,5654.0,1
200000,male,graduate school,married,52,-2,-2,-2,-2,-2,-2,2690.0,0.0,2690.0,3487.0,0,0.0,9500.0,396.0,0
120000,female,university,married,25,0,0,0,-2,-2,-2,21393.0,0.0,6000.0,0.0,0,0.0,0.0,0.0,0
500000,male,graduate school,married,37,1,2,0,0,0,0,136905.5000000001,115883.00000000003,325.0,10401.100000000024,10000,9570.600000000013,9500.0,9600.0,0
320000,female,graduate school,single,27,0,0,0,0,0,0,62893.0,59508.0,10300.0,8232.0,10000,9570.600000000013,9500.0,9600.0,0
280000,male,graduate school,single,31,0,0,0,0,0,0,136905.5000000001,115883.00000000003,10000.0,8000.0,6371,6217.0,5947.0,6288.0,0
60000,female,graduate school,single,23,1,2,2,2,2,2,28577.0,32349.0,0.0,2709.0,1600,1400.0,1300.0,1200.0,1
200000,female,graduate school,married,38,-1,-1,-2,-1,-1,-2,0.0,-150.0,0.0,0.0,367,150.0,0.0,0.0,0
230000,female,graduate school,married,32,1,-2,-1,-1,-1,-1,0.0,792.0,0.0,2809.0,4606,792.0,3404.0,0.0,0
230000,female,university,single,27,1,2,0,0,0,0,12647.0,9218.0,0.0,1064.0,423,313.0,1000.0,4641.0,1
480000,female,high school,married,41,-2,-2,-2,-2,-2,-2,26665.0,19371.0,10300.0,10401.100000000024,9033,9570.600000000013,9500.0,2000.0,0
50000,female,high school,married,35,-1,-1,-1,-2,-2,-2,5000.0,0.0,5000.0,0.0,0,0.0,0.0,640.0,0
200000,female,graduate school,single,31,-2,-2,-2,-2,-2,-2,14845.0,0.0,10300.0,1102.0,0,0.0,160.0,1103.0,0
